-3.74441011e-05, 2.18083419e-05, 1.72581484e-07, 0.2285147853, -0.3102397466, -0.9274239349, 0.2252799506, 0.1775508204, -0.0742733294
-3.72592287e-05, 1.84945692e-05, -1.21793329e-05, 0.4215803869, -0.4789418619, -0.7838605089, 0.2256798536, 0.1785553958, -0.0673025876
-3.42579582e-05, 1.29574078e-05, -2.33936191e-05, 0.5901122752, -0.5912733765, -0.5598599990, 0.2260950109, 0.1796082268, -0.0601604785
-2.84941057e-05, 5.92516325e-06, -3.21672391e-05, 0.7050500615, -0.6506721894, -0.2868192984, 0.2263907529, 0.1805739148, -0.0529905444
-2.08730948e-05, -2.33199103e-06, -3.79847619e-05, 0.7581441273, -0.6494881659, 0.0143643769, 0.2266099898, 0.1814946168, -0.0457590846
-1.21343752e-05, -1.10929915e-05, -4.02437523e-05, 0.7367436398, -0.5956333032, 0.3091604593, 0.2266229059, 0.1822397448, -0.0386054137
-3.15607427e-06, -1.96254540e-05, -3.86967311e-05, 0.6527938092, -0.4840143847, 0.5804154907, 0.2265355493, 0.1829145596, -0.0314332241
5.06123609e-06, -2.73181629e-05, -3.35524512e-05, 0.5353287996, -0.3033979413, 0.8236297883, 0.2267346284, 0.1839049713, -0.0238657403
1.16605240e-05, -3.35638280e-05, -2.52951772e-05, 0.3208609358, -0.1443917180, 0.9405953398, 0.2259251700, 0.1839152023, -0.0172080110
1.60768648e-05, -3.77456257e-05, -1.45804569e-05, 0.1286644262, 0.0783185645, 1.0180957349, 0.2257336397, 0.1845709120, -0.0098437399
1.75185066e-05, -3.98650234e-05, -2.75228689e-06, -0.0942040244, 0.2740881074, 0.9761617611, 0.2249494502, 0.1846607094, -0.0029937283
1.60914237e-05, -3.94900141e-05, 9.32941690e-06, -0.2944252098, 0.4582275471, 0.8492813943, 0.2241422227, 0.1847534197, 0.0039014346
1.18734042e-05, -3.67108756e-05, 2.04528765e-05, -0.4615826724, 0.6062916790, 0.6391912877, 0.2229755693, 0.1845118701, 0.0104951995
5.25150623e-06, -3.17870705e-05, 2.95149292e-05, -0.5531214576, 0.7322888167, 0.3908853413, 0.2219697124, 0.1844555138, 0.0172977219
-3.11556319e-06, -2.51250900e-05, 3.56277588e-05, -0.5754368978, 0.8101738304, 0.1114230718, 0.2209065475, 0.1843654971, 0.0240809669
-1.22771238e-05, -1.71600107e-05, 3.82903920e-05, -0.5487034641, 0.8107918710, -0.1960839492, 0.2192563710, 0.1837113901, 0.0303054765
-2.13356780e-05, -8.57293355e-06, 3.71867688e-05, -0.3786263111, 0.8309266457, -0.4063738843, 0.2189102505, 0.1843835617, 0.0378527776
-2.93090240e-05, -7.97253711e-09, 3.24445185e-05, -0.2319315634, 0.7175677208, -0.6504359773, 0.2170520371, 0.1835651944, 0.0438974281
-3.54375446e-05, 7.76994570e-06, 2.44143565e-05, -0.0550718461, 0.5479444089, -0.8376086933, 0.2149565860, 0.1825305084, 0.0497052686
-3.88094858e-05, 1.43896849e-05, 1.40884395e-05, 0.1636432034, 0.3652361536, -0.9212485937, 0.2132054150, 0.1818604226, 0.0558491090
-3.92473321e-05, 1.91051614e-05, 2.21029259e-06, 0.3972629498, 0.1789226824, -0.8988757255, 0.2117587852, 0.1815146379, 0.0622808331
-3.66577219e-05, 2.15298535e-05, -1.01260827e-05, 0.6052058374, -0.0135099671, -0.7899973334, 0.2101862227, 0.1810621614, 0.0685619422
-3.11491373e-05, 2.15628312e-05, -2.16871074e-05, 0.7327480750, -0.2305267534, -0.6386700253, 0.2080376342, 0.1800524233, 0.0742346878
-2.34645693e-05, 1.89550724e-05, -3.16589451e-05, 0.7980911396, -0.4227542620, -0.4275008028, 0.2058770926, 0.1790490647, 0.0798558722
-1.40370104e-05, 1.42083211e-05, -3.88507557e-05, 0.8160570441, -0.5520912828, -0.1539221823, 0.2039387785, 0.1782858801, 0.0856528014
-4.03774947e-06, 7.44093739e-06, -4.28976427e-05, 0.7692501124, -0.6226394684, 0.1420755941, 0.2020115984, 0.1775514364, 0.0914079112
5.65072388e-06, -7.03235455e-07, -4.33800981e-05, 0.6593643319, -0.6305770636, 0.4313410924, 0.2001731227, 0.1769230128, 0.0971927113
1.39963247e-05, -9.63308993e-06, -4.03869812e-05, 0.4515607620, -0.6199596052, 0.6428096486, 0.1975921213, 0.1755691353, 0.1021703226
2.01948495e-05, -1.85811681e-05, -3.42283870e-05, 0.2430501425, -0.5132843782, 0.8354629032, 0.1954532703, 0.1746742851, 0.1075201847
2.36264263e-05, -2.67907687e-05, -2.55271010e-05, -0.0241142866, -0.3969045089, 0.9146867016, 0.1926877298, 0.1731694757, 0.1121686313
2.37923945e-05, -3.37046528e-05, -1.52823500e-05, -0.2508882348, -0.2063063893, 0.9478365498, 0.1903993849, 0.1721584941, 0.1172151259
2.08721341e-05, -3.85042795e-05, -4.26651622e-06, -0.4534964858, 0.0047505032, 0.8949257507, 0.1880611148, 0.1711141695, 0.1221285253
1.49873847e-05, -4.09035039e-05, 6.32820181e-06, -0.6395130445, 0.1915383441, 0.7347494087, 0.1850443118, 0.1694078916, 0.1262765897
6.67232956e-06, -4.06931485e-05, 1.54829397e-05, -0.7397725436, 0.3897900585, 0.5342338433, 0.1824579117, 0.1681486407, 0.1307650032
-3.20050049e-06, -3.77850127e-05, 2.24236013e-05, -0.7075845824, 0.6194907591, 0.3494161022, 0.1807797867, 0.1678143797, 0.1360687561
-1.38100073e-05, -3.25298438e-05, 2.63849365e-05, -0.6538819118, 0.7521169448, 0.0894209567, 0.1781170399, 0.1665123476, 0.1402924259
-2.39197529e-05, -2.51435278e-05, 2.72253790e-05, -0.4957622781, 0.8636619582, -0.1339466607, 0.1758832652, 0.1656563186, 0.1448474247
-3.25754305e-05, -1.62720421e-05, 2.48577221e-05, -0.3222360643, 0.8694918734, -0.3746253582, 0.1729494023, 0.1641174559, 0.1486028399
-3.90177336e-05, -6.75859270e-06, 1.94326038e-05, -0.0917727843, 0.8263876629, -0.5530790895, 0.1702234565, 0.1628040304, 0.1524651385
-4.24322864e-05, 2.75235618e-06, 1.16443512e-05, 0.1610688302, 0.7245276739, -0.6664212560, 0.1674230481, 0.1614339686, 0.1561507018
-4.25305494e-05, 1.13667121e-05, 2.16009904e-06, 0.4315148066, 0.5911274160, -0.6859636851, 0.1651061757, 0.1605656156, 0.1602165733
-3.92127664e-05, 1.83851645e-05, -8.07949964e-06, 0.6494200490, 0.3923992841, -0.6554255477, 0.1622811977, 0.1592077141, 0.1636704234
-3.28709676e-05, 2.30725429e-05, -1.82423458e-05, 0.8253239628, 0.1763409022, -0.5472604348, 0.1595454357, 0.1579580073, 0.1671091378
-2.38078932e-05, 2.52697210e-05, -2.71382467e-05, 0.9464735695, -0.0346054302, -0.3681532931, 0.1571028954, 0.1570209584, 0.1707365225
-1.31527114e-05, 2.44644092e-05, -3.42733199e-05, 0.9472393579, -0.2762847618, -0.1891066895, 0.1538933683, 0.1553368506, 0.1734923892
-1.60950337e-06, 2.09863199e-05, -3.87487014e-05, 0.8499691008, -0.5046421209, -0.0040494673, 0.1504611292, 0.1534504840, 0.1759212381
9.45860020e-06, 1.48287943e-05, -4.04923142e-05, 0.7481905302, -0.6144495757, 0.2548976060, 0.1483328762, 0.1528891137, 0.1795501818
1.93698094e-05, 6.86570781e-06, -3.90499942e-05, 0.5732064154, -0.6737421342, 0.4863913006, 0.1461217347, 0.1522664526, 0.1829929355
2.67358344e-05, -2.67774191e-06, -3.50765268e-05, 0.2843458601, -0.7336115694, 0.6131202768, 0.1427417915, 0.1504972045, 0.1851643358
3.10515431e-05, -1.27818335e-05, -2.88117053e-05, 0.0310936835, -0.6651229703, 0.7472786020, 0.1402810918, 0.1496700601, 0.1881533243
3.21424363e-05, -2.23232337e-05, -2.06550171e-05, -0.2640926022, -0.5746416222, 0.7767683742, 0.1370542214, 0.1481002773, 0.1902755161
2.94741264e-05, -3.08830210e-05, -1.18332289e-05, -0.4758145248, -0.3712703386, 0.7982846611, 0.1349411695, 0.1476685431, 0.1934120495
2.34755118e-05, -3.75097257e-05, -3.01131747e-06, -0.6865519884, -0.1745694419, 0.7090639048, 0.1319444414, 0.1463780856, 0.1955666865
1.48138487e-05, -4.14913022e-05, 5.08495355e-06, -0.8343223207, 0.0411028080, 0.5610072881, 0.1287915127, 0.1449571266, 0.1974682550
4.08296892e-06, -4.26704594e-05, 1.14865218e-05, -0.8477426317, 0.3147873737, 0.4264804088, 0.1266626068, 0.1445866578, 0.2002984148
-7.63346994e-06, -4.08414441e-05, 1.56884853e-05, -0.7865066576, 0.5613289437, 0.2576702152, 0.1244802684, 0.1441900142, 0.2029812210
-1.91762163e-05, -3.60841771e-05, 1.73815524e-05, -0.6967692856, 0.7182598850, 0.0300637842, 0.1213474523, 0.1428709605, 0.2046212011
-2.94786496e-05, -2.88198063e-05, 1.64177417e-05, -0.5243571504, 0.8340329046, -0.1727812685, 0.1183847876, 0.1417509555, 0.2063406110
-3.76275153e-05, -1.97362741e-05, 1.28594122e-05, -0.2269416053, 0.9563408311, -0.2741154687, 0.1166950145, 0.1419335870, 0.2092438618
-4.27789848e-05, -9.55906595e-06, 7.13917361e-06, -0.0190317075, 0.8866232560, -0.4521351487, 0.1128679478, 0.1400095348, 0.2099224747
-4.43608739e-05, 8.88729976e-07, -1.07275864e-07, 0.2920196992, 0.8426139839, -0.4792804270, 0.1107050397, 0.1397811322, 0.2121796353
-4.22854990e-05, 1.05999361e-05, -8.26253920e-06, 0.5474712604, 0.6975348508, -0.4839307968, 0.1078109098, 0.1388538953, 0.2136217170
-3.66554796e-05, 1.87762823e-05, -1.64845550e-05, 0.7658130210, 0.5058423757, -0.4244973048, 0.1050275508, 0.1380707275, 0.2150924779
-2.79535395e-05, 2.47011670e-05, -2.39854756e-05, 0.9091583321, 0.2663950274, -0.3250700241, 0.1021278790, 0.1372054689, 0.2163666054
-1.70813913e-05, 2.77214041e-05, -3.01888330e-05, 0.9613693604, -0.0027117852, -0.1984833835, 0.0987816038, 0.1359287648, 0.2171155790
-4.81508958e-06, 2.77686280e-05, -3.43216120e-05, 0.9879862755, -0.2072712305, 0.0133925539, 0.0966794599, 0.1359322974, 0.2190318967
7.57040602e-06, 2.46699259e-05, -3.61812357e-05, 0.8863158717, -0.4294305445, 0.1904786276, 0.0939089788, 0.1353045551, 0.2202048400
1.90381268e-05, 1.87841905e-05, -3.55337748e-05, 0.6867189835, -0.6282205476, 0.3374138559, 0.0907386916, 0.1343150355, 0.2209046724
2.84170808e-05, 1.05031568e-05, -3.26011980e-05, 0.5264669638, -0.6666294756, 0.5597994976, 0.0895404726, 0.1353365869, 0.2235049773
3.49274005e-05, 6.34564416e-07, -2.76214265e-05, 0.2305560536, -0.7307363435, 0.6479204368, 0.0864495078, 0.1345053760, 0.2241426215
3.79568457e-05, -9.96539836e-06, -2.11191532e-05, -0.0869690032, -0.7273704106, 0.6812347851, 0.0833089724, 0.1336655641, 0.2246624291
3.72914748e-05, -2.02942623e-05, -1.36803550e-05, -0.3886625432, -0.6478658101, 0.6658608409, 0.0802943969, 0.1329936719, 0.2252415424
3.27916890e-05, -2.96370975e-05, -6.23940307e-06, -0.6254135031, -0.4772005550, 0.6256610356, 0.0776860198, 0.1327709308, 0.2261617710
2.50706810e-05, -3.69648410e-05, 6.75097316e-07, -0.8080627720, -0.2625470344, 0.5328761525, 0.0750266449, 0.1325411388, 0.2269674454
1.47701270e-05, -4.16953998e-05, 6.32311378e-06, -0.9160791983, -0.0186946834, 0.4009245795, 0.0722578727, 0.1322468903, 0.2276016442
2.79708412e-06, -4.34502384e-05, 1.01187722e-05, -0.9586075107, 0.2140695387, 0.2239448656, 0.0693046682, 0.1318141421, 0.2279907589
-9.72191714e-06, -4.20513030e-05, 1.17225951e-05, -0.8990145455, 0.4481845002, 0.0518722812, 0.0667117995, 0.1317886508, 0.2286809291
-2.16363979e-05, -3.76293958e-05, 1.09810655e-05, -0.7496577532, 0.6561928311, -0.1056028272, 0.0641633138, 0.1318554463, 0.2293575147
-3.16848011e-05, -3.04199383e-05, 8.13312353e-06, -0.5438436631, 0.8001048436, -0.2530603870, 0.0613750622, 0.1317313550, 0.2297376182
-3.90590643e-05, -2.11910351e-05, 3.33832517e-06, -0.2450125671, 0.9225965895, -0.3211994580, 0.0594490007, 0.1325192987, 0.2309243823
-4.32472150e-05, -1.09428120e-05, -3.10797912e-06, 0.0088569759, 0.9020229551, -0.4142518487, 0.0561638918, 0.1319989936, 0.2306976885
-4.36348915e-05, -3.71787354e-07, -1.03586103e-05, 0.3255903747, 0.8712521506, -0.3927348346, 0.0538600893, 0.1325117331, 0.2313989391
-3.99243084e-05, 9.82856499e-06, -1.74577587e-05, 0.6160868049, 0.7726615358, -0.3190595459, 0.0515664720, 0.1330873188, 0.2320579877
-3.28342367e-05, 1.83567957e-05, -2.41043757e-05, 0.7761653534, 0.5371338565, -0.2780954440, 0.0478957436, 0.1323393575, 0.2312884366
-2.28784748e-05, 2.45765137e-05, -2.95274373e-05, 0.9452826329, 0.3396162572, -0.1201742677, 0.0454663949, 0.1328872206, 0.2317095959
-1.08573012e-05, 2.80343309e-05, -3.30982262e-05, 0.9868032240, 0.0762029416, 0.0182953438, 0.0424523013, 0.1329056385, 0.2314960783
2.03582155e-06, 2.83198362e-05, -3.45708139e-05, 0.9653234086, -0.1614623186, 0.1922010450, 0.0398167395, 0.1333587137, 0.2316118126
1.47370065e-05, 2.55152860e-05, -3.36935065e-05, 0.8311338952, -0.4041260381, 0.3331386820, 0.0368189485, 0.1335064789, 0.2313166025
2.59506365e-05, 1.97285101e-05, -3.06920709e-05, 0.6942989776, -0.5325057709, 0.5252655843, 0.0350155924, 0.1349063551, 0.2321675857
3.48954514e-05, 1.17100561e-05, -2.56223431e-05, 0.4150689611, -0.6876581562, 0.5981484256, 0.0316281113, 0.1347804991, 0.2313865825
4.04010563e-05, 1.80974955e-06, -1.93396935e-05, 0.1238356605, -0.7508463775, 0.6495770268, 0.0289125151, 0.1353855928, 0.2312298867
4.23693427e-05, -8.70043271e-06, -1.20650124e-05, -0.1721744668, -0.7357413225, 0.6552829467, 0.0260407829, 0.1358942383, 0.2308696616
4.02841677e-05, -1.92405019e-05, -4.86125194e-06, -0.4574834051, -0.6550708126, 0.6032657162, 0.0232087859, 0.1365028756, 0.2305018605
3.45480413e-05, -2.86843143e-05, 1.75669066e-06, -0.7144089807, -0.5240832806, 0.4902717670, 0.0201099035, 0.1369053938, 0.2298198391
2.56504558e-05, -3.62549034e-05, 7.07844090e-06, -0.8764207787, -0.3109141051, 0.3703414834, 0.0174958449, 0.1378539474, 0.2295751749
1.43998464e-05, -4.13161734e-05, 1.05444805e-05, -0.9552746330, -0.0605810667, 0.2287980806, 0.0149780339, 0.1389603352, 0.2293790483
1.96220032e-06, -4.33154854e-05, 1.19146286e-05, -0.9478448969, 0.2011662825, 0.0756339212, 0.0124784889, 0.1401468748, 0.2291531202
-1.07355253e-05, -4.23213262e-05, 1.08045099e-05, -0.9060607664, 0.4004802369, -0.1251184096, 0.0088984514, 0.1403150238, 0.2277981567
-2.24003419e-05, -3.83245508e-05, 7.41437936e-06, -0.7900299425, 0.5642139894, -0.3100448372, 0.0050555059, 0.1402824941, 0.2261311465
-3.19273985e-05, -3.16730526e-05, 2.07763748e-06, -0.4972852322, 0.7917794330, -0.3478357105, 0.0033421051, 0.1424417700, 0.2265438234
-3.84281452e-05, -2.29657440e-05, -4.69529718e-06, -0.2517865959, 0.8663366401, -0.4310181800, -0.0002190174, 0.1428155128, 0.2250580749
-4.12524878e-05, -1.29383262e-05, -1.22047838e-05, 0.0676988296, 0.9256783195, -0.4073005686, -0.0028209992, 0.1442104025, 0.2244797888
-4.02253442e-05, -2.57379185e-06, -1.98047587e-05, 0.3492251993, 0.8822770846, -0.3608672389, -0.0059549024, 0.1451350752, 0.2233167956
-3.54265399e-05, 7.22166585e-06, -2.67291708e-05, 0.5868746769, 0.7602044511, -0.2757759312, -0.0094279622, 0.1457818673, 0.2217606181
-2.71095062e-05, 1.57725685e-05, -3.20928921e-05, 0.7763262689, 0.5879290456, -0.1424314641, -0.0128077860, 0.1465826076, 0.2202422694
-1.63047627e-05, 2.20653113e-05, -3.56053193e-05, 0.9424149655, 0.4228762908, 0.0686868890, -0.0153915008, 0.1482394610, 0.2194631031
-3.85280484e-06, 2.57091116e-05, -3.67307287e-05, 0.9470223689, 0.1563637698, 0.2144985123, -0.0190218005, 0.1489088725, 0.2175787639
9.15902909e-06, 2.64529840e-05, -3.52578150e-05, 0.9036695877, -0.0744368098, 0.3944268043, -0.0221680520, 0.1501204514, 0.2161180794
2.14411672e-05, 2.41489200e-05, -3.13801496e-05, 0.8006148552, -0.2654797412, 0.5748592534, -0.0247946535, 0.1519086037, 0.2151147003
3.21113043e-05, 1.92525271e-05, -2.51922052e-05, 0.5860202185, -0.4620153615, 0.6764287339, -0.0281017250, 0.1530718322, 0.2133664081
3.97068004e-05, 1.17096395e-05, -1.77526447e-05, 0.2936978730, -0.6333180659, 0.7024050969, -0.0319716214, 0.1537262131, 0.2109886016
4.40326898e-05, 2.67337803e-06, -9.27486420e-06, 0.0292586712, -0.6861213744, 0.7277786425, -0.0348125758, 0.1554617433, 0.2095706522
4.46104929e-05, -7.17060298e-06, -6.75790832e-07, -0.2629986665, -0.6964669816, 0.6690908691, -0.0380027159, 0.1568983134, 0.2077318880
4.12312608e-05, -1.71560791e-05, 7.02040484e-06, -0.5334836285, -0.6411202824, 0.5537051702, -0.0412870606, 0.1582887018, 0.2057245973
3.43254667e-05, -2.63427948e-05, 1.31321791e-05, -0.7483814527, -0.5161323242, 0.4008790370, -0.0445413958, 0.1597546886, 0.2036701538
2.46383576e-05, -3.38823976e-05, 1.71050039e-05, -0.9353765759, -0.3797722543, 0.1774330319, -0.0484438358, 0.1606154846, 0.2008874568
1.31145888e-05, -3.91364152e-05, 1.85235590e-05, -0.9940171228, -0.1600717505, -0.0120776167, -0.0515742308, 0.1622883141, 0.1987935260
5.23545954e-07, -4.20150641e-05, 1.68708420e-05, -0.9987438730, 0.0447194934, -0.2288008368, -0.0552199673, 0.1634826061, 0.1960977042
-1.15833321e-05, -4.19495712e-05, 1.26123269e-05, -0.8636472999, 0.3034742855, -0.3656351543, -0.0580109200, 0.1655650322, 0.1941667093
-2.21024397e-05, -3.90244901e-05, 6.07348099e-06, -0.6822210812, 0.5138659795, -0.4890467914, -0.0613521190, 0.1671268325, 0.1915919718
-3.01254792e-05, -3.36097607e-05, -2.23015061e-06, -0.4728437580, 0.6575268456, -0.5871878838, -0.0651793752, 0.1682281819, 0.1884340154
-3.49581150e-05, -2.62579161e-05, -1.15720285e-05, -0.1920376899, 0.7865913875, -0.5861118960, -0.0682550462, 0.1701024174, 0.1859266978
-3.61212284e-05, -1.75890294e-05, -2.10180960e-05, 0.0964846490, 0.8536436505, -0.5218092600, -0.0715548364, 0.1717692322, 0.1830904187
-3.34299686e-05, -8.27006898e-06, -2.95499651e-05, 0.3613982384, 0.8495997692, -0.4033626524, -0.0749766701, 0.1733257975, 0.1800232557
-2.70348887e-05, 1.01804501e-06, -3.61880739e-05, 0.5923604339, 0.7900788296, -0.2265574113, -0.0784598345, 0.1748276156, 0.1767818312
-1.78337411e-05, 9.21015737e-06, -4.05153995e-05, 0.7471085732, 0.6599810169, -0.0282444616, -0.0821445738, 0.1761289239, 0.1732217307
-6.54484050e-06, 1.57893911e-05, -4.18817415e-05, 0.8503696157, 0.5098254916, 0.2120034415, -0.0852863099, 0.1779684720, 0.1700832944
5.72160282e-06, 2.01860723e-05, -4.01120967e-05, 0.8292168378, 0.2887268781, 0.4076318364, -0.0893015486, 0.1789236176, 0.1659457255
1.79214885e-05, 2.21739691e-05, -3.51782656e-05, 0.7835079699, 0.1128817904, 0.6368589360, -0.0924447172, 0.1807334899, 0.1625502680
2.87895413e-05, 2.14962035e-05, -2.75952140e-05, 0.6429052449, -0.0787709118, 0.8018070903, -0.0957253134, 0.1823818459, 0.1588830749
3.74311234e-05, 1.83541439e-05, -1.79067541e-05, 0.4033088238, -0.2887548502, 0.8676459596, -0.0996310739, 0.1833739079, 0.1544520585
4.29825483e-05, 1.29594114e-05, -7.06322282e-06, 0.1499858665, -0.4378045877, 0.8887685682, -0.1028123446, 0.1850520018, 0.1506025390
4.48650833e-05, 5.68492979e-06, 3.83840674e-06, -0.0899392167, -0.5115229693, 0.8643642527, -0.1057132173, 0.1869644315, 0.1468861296
4.31766067e-05, -2.63076573e-06, 1.39955353e-05, -0.3917219604, -0.6031398032, 0.6969949827, -0.1098078499, 0.1876291718, 0.1418244385
3.80481180e-05, -1.13906195e-05, 2.23448040e-05, -0.6160363151, -0.5946085993, 0.5118203864, -0.1130443427, 0.1890900086, 0.1374652162
2.98804359e-05, -2.00362613e-05, 2.79177409e-05, -0.7817970467, -0.5272374752, 0.2852520172, -0.1163518527, 0.1904094430, 0.1328752658
1.96278135e-05, -2.77662417e-05, 3.02619577e-05, -0.9145805702, -0.4478794005, -0.0029155203, -0.1203756503, 0.1909336557, 0.1274054122
8.34986692e-06, -3.39546962e-05, 2.91358712e-05, -0.9190267180, -0.2793136340, -0.2423647558, -0.1234681641, 0.1923014872, 0.1226994837
-2.93138305e-06, -3.82374681e-05, 2.44991950e-05, -0.8469756499, -0.0867482091, -0.4618112604, -0.1266962119, 0.1934372330, 0.1176871086
-1.30613771e-05, -4.02648665e-05, 1.67935700e-05, -0.7276241654, 0.0931021169, -0.6614093618, -0.1301833828, 0.1942082915, 0.1122413604
-2.09291446e-05, -3.97887276e-05, 6.84264938e-06, -0.5383770661, 0.2816043645, -0.7864698199, -0.1335257386, 0.1950094956, 0.1067630854
-2.59190095e-05, -3.70231414e-05, -4.56581164e-06, -0.3354077748, 0.4274227701, -0.8612215261, -0.1373515184, 0.1952034422, 0.1006212250
-2.75471179e-05, -3.21977065e-05, -1.63290943e-05, -0.0741865828, 0.5851454896, -0.8125575651, -0.1402341035, 0.1962075658, 0.0952398804
-2.57861947e-05, -2.58152629e-05, -2.74124690e-05, 0.1557502046, 0.6791761483, -0.7077193234, -0.1435724330, 0.1966137622, 0.0892179233
-2.04487827e-05, -1.79909340e-05, -3.63306816e-05, 0.3889462956, 0.7601884385, -0.4984632012, -0.1462187116, 0.1975607231, 0.0837013156
-1.24931227e-05, -9.74069113e-06, -4.25828449e-05, 0.5752058794, 0.7944721620, -0.2313547672, -0.1488832982, 0.1983290912, 0.0779782470
-2.64929868e-06, -1.61767426e-06, -4.54254219e-05, 0.6645531521, 0.7471208335, 0.0367122311, -0.1517983422, 0.1986778694, 0.0718155225
8.30337034e-06, 5.97482593e-06, -4.42995582e-05, 0.6690669832, 0.6423341560, 0.3009281695, -0.1548388285, 0.1987234223, 0.0653375410
1.89172479e-05, 1.21083317e-05, -3.95880647e-05, 0.6708372239, 0.5702565735, 0.6181006332, -0.1565042202, 0.1999578808, 0.0600446730
2.85680100e-05, 1.67517840e-05, -3.12354689e-05, 0.4912372999, 0.3556570466, 0.7783820801, -0.1600444501, 0.1991231986, 0.0526872885
3.59409949e-05, 1.91840492e-05, -2.03354852e-05, 0.3180468834, 0.1850120545, 0.9354514728, -0.1622836998, 0.1993874213, 0.0464419937
4.05331094e-05, 1.94261423e-05, -7.65707496e-06, 0.0942280733, -0.0042054924, 0.9986806349, -0.1646606072, 0.1993045253, 0.0398714368
4.18141272e-05, 1.73449243e-05, 5.53784375e-06, -0.1407663907, -0.1812414774, 0.9778155707, -0.1668365873, 0.1992061441, 0.0333159978
3.98162210e-05, 1.32035260e-05, 1.81525344e-05, -0.3580304771, -0.3277891715, 0.8789585612, -0.1688415213, 0.1990559236, 0.0267481062
3.46146387e-05, 7.12556303e-06, 2.88455824e-05, -0.6101576811, -0.5074686101, 0.6359760102, -0.1718945195, 0.1976288022, 0.0189514819
2.70456489e-05, -1.79680581e-07, 3.68887228e-05, -0.7439651231, -0.5771019755, 0.3992277854, -0.1735825769, 0.1973323953, 0.0123424790
1.76926573e-05, -8.40166992e-06, 4.13090882e-05, -0.8277364988, -0.6126959065, 0.1087320446, -0.1755244992, 0.1965431073, 0.0053061564
7.60406948e-06, -1.68635174e-05, 4.17640619e-05, -0.8000038093, -0.5573183639, -0.1553252908, -0.1766795031, 0.1962975642, -0.0011123309
-1.95321133e-06, -2.47099141e-05, 3.84365734e-05, -0.7424054492, -0.4935032841, -0.4471947363, -0.1784386713, 0.1952011897, -0.0082991976
-1.03546913e-05, -3.17058537e-05, 3.12863953e-05, -0.6125266937, -0.3761317085, -0.6910317040, -0.1798881116, 0.1941650715, -0.0153352032
-1.64535684e-05, -3.70142315e-05, 2.12859938e-05, -0.4298178425, -0.2188839822, -0.8700620581, -0.1812373265, 0.1929776129, -0.0224240410
-1.95957001e-05, -4.01652424e-05, 9.42799867e-06, -0.1980447528, -0.0176314005, -0.9525860753, -0.1821441019, 0.1919796607, -0.0292172486
