-3.76095050e-05, -3.88779409e-06, -1.78917570e-05, 0.5597602243, -0.7602937565, -0.3295783596
-3.76003054e-05, -3.95029168e-06, -1.79372996e-05, 0.5597603986, -0.7602936484, -0.3295783128
-3.75909375e-05, -4.01284857e-06, -1.79827473e-05, 0.5597605729, -0.7602935404, -0.3295782660
-3.75814014e-05, -4.07546431e-06, -1.80280996e-05, 0.5597607472, -0.7602934324, -0.3295782191
-3.75716970e-05, -4.13813848e-06, -1.80733561e-05, 0.5597609215, -0.7602933244, -0.3295781723
-3.75618240e-05, -4.20087315e-06, -1.81185182e-05, 0.5597610959, -0.7602932163, -0.3295781255
-3.75517830e-05, -4.26366283e-06, -1.81635819e-05, 0.5597612702, -0.7602931083, -0.3295780786
-3.75415737e-05, -4.32650960e-06, -1.82085484e-05, 0.5597614445, -0.7602930003, -0.3295780318
-3.75311961e-05, -4.38941303e-06, -1.82534173e-05, 0.5597616188, -0.7602928922, -0.3295779850
-3.75206502e-05, -4.45237267e-06, -1.82981883e-05, 0.5597617931, -0.7602927842, -0.3295779381
-3.75099359e-05, -4.51538807e-06, -1.83428608e-05, 0.5597619674, -0.7602926762, -0.3295778913
-3.74990532e-05, -4.57845879e-06, -1.83874345e-05, 0.5597621417, -0.7602925681, -0.3295778445
-3.74880022e-05, -4.64158438e-06, -1.84319088e-05, 0.5597623160, -0.7602924601, -0.3295777977
-3.74767824e-05, -4.70476693e-06, -1.84762852e-05, 0.5597624903, -0.7602923521, -0.3295777508
-3.74653947e-05, -4.76800092e-06, -1.85205596e-05, 0.5597626646, -0.7602922441, -0.3295777040
-3.74538386e-05, -4.83128844e-06, -1.85647333e-05, 0.5597628389, -0.7602921360, -0.3295776572
-3.74421142e-05, -4.89462903e-06, -1.86088060e-05, 0.5597630132, -0.7602920280, -0.3295776103
-3.74302215e-05, -4.95802225e-06, -1.86527772e-05, 0.5597631875, -0.7602919200, -0.3295775635
-3.74181604e-05, -5.02146764e-06, -1.86966464e-05, 0.5597633618, -0.7602918119, -0.3295775167
-3.74059310e-05, -5.08496475e-06, -1.87404133e-05, 0.5597635361, -0.7602917039, -0.3295774698
-3.73935328e-05, -5.14851569e-06, -1.87840791e-05, 0.5597637104, -0.7602915959, -0.3295774230
-3.73809668e-05, -5.21211489e-06, -1.88276400e-05, 0.5597638847, -0.7602914878, -0.3295773762
-3.73682325e-05, -5.27576444e-06, -1.88710971e-05, 0.5597640590, -0.7602913798, -0.3295773294
-3.73553300e-05, -5.33946390e-06, -1.89144502e-05, 0.5597642333, -0.7602912718, -0.3295772825
-3.73422592e-05, -5.40321280e-06, -1.89576987e-05, 0.5597644076, -0.7602911638, -0.3295772357
-3.73290203e-05, -5.46701069e-06, -1.90008423e-05, 0.5597645819, -0.7602910557, -0.3295771889
-3.73156132e-05, -5.53085712e-06, -1.90438805e-05, 0.5597647562, -0.7602909477, -0.3295771420
-3.73020374e-05, -5.59475418e-06, -1.90868146e-05, 0.5597649305, -0.7602908397, -0.3295770952
-3.72882940e-05, -5.65869629e-06, -1.91296407e-05, 0.5597651048, -0.7602907316, -0.3295770484
-3.72743825e-05, -5.72268555e-06, -1.91723601e-05, 0.5597652791, -0.7602906236, -0.3295770015
-3.72603030e-05, -5.78672150e-06, -1.92149724e-05, 0.5597654534, -0.7602905156, -0.3295769547
-3.72460555e-05, -5.85080368e-06, -1.92574772e-05, 0.5597656277, -0.7602904075, -0.3295769079
-3.72316400e-05, -5.91493162e-06, -1.92998741e-05, 0.5597658020, -0.7602902995, -0.3295768611
-3.72170566e-05, -5.97910487e-06, -1.93421626e-05, 0.5597659763, -0.7602901915, -0.3295768142
-3.72023053e-05, -6.04332295e-06, -1.93843422e-05, 0.5597661506, -0.7602900834, -0.3295767674
-3.71873856e-05, -6.10758800e-06, -1.94264144e-05, 0.5597663250, -0.7602899754, -0.3295767206
-3.71722987e-05, -6.17189437e-06, -1.94683752e-05, 0.5597664993, -0.7602898674, -0.3295766737
-3.71570441e-05, -6.23624418e-06, -1.95102260e-05, 0.5597666736, -0.7602897594, -0.3295766269
-3.71416217e-05, -6.30063696e-06, -1.95519662e-05, 0.5597668479, -0.7602896513, -0.3295765801
-3.71260318e-05, -6.36507226e-06, -1.95935956e-05, 0.5597670222, -0.7602895433, -0.3295765332
-3.71102742e-05, -6.42954959e-06, -1.96351137e-05, 0.5597671965, -0.7602894353, -0.3295764864
-3.70943492e-05, -6.49406849e-06, -1.96765200e-05, 0.5597673708, -0.7602893272, -0.3295764396
-3.70782560e-05, -6.55863110e-06, -1.97178158e-05, 0.5597675451, -0.7602892192, -0.3295763927
-3.70619962e-05, -6.62323173e-06, -1.97589974e-05, 0.5597677194, -0.7602891112, -0.3295763459
-3.70455690e-05, -6.68787253e-06, -1.98000660e-05, 0.5597678937, -0.7602890031, -0.3295762991
-3.70289745e-05, -6.75255301e-06, -1.98410213e-05, 0.5597680680, -0.7602888951, -0.3295762523
-3.70122128e-05, -6.81727271e-06, -1.98818627e-05, 0.5597682423, -0.7602887871, -0.3295762054
-3.69952841e-05, -6.88203115e-06, -1.99225899e-05, 0.5597684166, -0.7602886790, -0.3295761586
-3.69781883e-05, -6.94682787e-06, -1.99632025e-05, 0.5597685909, -0.7602885710, -0.3295761118
-3.69609255e-05, -7.01166238e-06, -2.00037000e-05, 0.5597687652, -0.7602884630, -0.3295760649
-3.69434952e-05, -7.07653682e-06, -2.00440838e-05, 0.5597689395, -0.7602883549, -0.3295760181
-3.69258987e-05, -7.14144550e-06, -2.00843500e-05, 0.5597691138, -0.7602882469, -0.3295759713
-3.69081356e-05, -7.20639055e-06, -2.01245000e-05, 0.5597692881, -0.7602881389, -0.3295759244
-3.68902058e-05, -7.27137149e-06, -2.01645333e-05, 0.5597694624, -0.7602880309, -0.3295758776
-3.68721094e-05, -7.33638785e-06, -2.02044495e-05, 0.5597696367, -0.7602879228, -0.3295758308
-3.68538466e-05, -7.40143915e-06, -2.02442483e-05, 0.5597698110, -0.7602878148, -0.3295757840
-3.68354174e-05, -7.46652491e-06, -2.02839292e-05, 0.5597699853, -0.7602877068, -0.3295757371
-3.68168212e-05, -7.53164728e-06, -2.03234934e-05, 0.5597701596, -0.7602875987, -0.3295756903
-3.67980596e-05, -7.59680053e-06, -2.03629373e-05, 0.5597703339, -0.7602874907, -0.3295756435
-3.67791318e-05, -7.66198681e-06, -2.04022622e-05, 0.5597705082, -0.7602873827, -0.3295755966
-3.67600381e-05, -7.72720563e-06, -2.04414675e-05, 0.5597706825, -0.7602872746, -0.3295755498
-3.67407785e-05, -7.79245651e-06, -2.04805530e-05, 0.5597708568, -0.7602871666, -0.3295755030
-3.67213531e-05, -7.85773898e-06, -2.05195183e-05, 0.5597710311, -0.7602870586, -0.3295754561
-3.67017621e-05, -7.92305255e-06, -2.05583628e-05, 0.5597712054, -0.7602869505, -0.3295754093
-3.66820046e-05, -7.98839937e-06, -2.05970878e-05, 0.5597713797, -0.7602868425, -0.3295753625
-3.66620825e-05, -8.05377369e-06, -2.06356899e-05, 0.5597715540, -0.7602867345, -0.3295753156
-3.66419951e-05, -8.11917767e-06, -2.06741700e-05, 0.5597717283, -0.7602866264, -0.3295752688
-3.66217424e-05, -8.18461081e-06, -2.07125280e-05, 0.5597719026, -0.7602865184, -0.3295752220
-3.66013247e-05, -8.25007264e-06, -2.07507633e-05, 0.5597720769, -0.7602864104, -0.3295751752
-3.65807419e-05, -8.31556267e-06, -2.07888756e-05, 0.5597722512, -0.7602863023, -0.3295751283
-3.65599942e-05, -8.38108042e-06, -2.08268644e-05, 0.5597724255, -0.7602861943, -0.3295750815
-3.65390818e-05, -8.44662539e-06, -2.08647295e-05, 0.5597725998, -0.7602860863, -0.3295750347
-3.65180039e-05, -8.51219975e-06, -2.09024719e-05, 0.5597727742, -0.7602859782, -0.3295749878
-3.64967623e-05, -8.57779773e-06, -2.09400883e-05, 0.5597729485, -0.7602858702, -0.3295749410
-3.64753564e-05, -8.64342148e-06, -2.09775796e-05, 0.5597731228, -0.7602857622, -0.3295748942
-3.64537862e-05, -8.70907051e-06, -2.10149457e-05, 0.5597732971, -0.7602856541, -0.3295748473
-3.64320519e-05, -8.77474434e-06, -2.10521860e-05, 0.5597734714, -0.7602855461, -0.3295748005
-3.64101536e-05, -8.84044247e-06, -2.10893003e-05, 0.5597736457, -0.7602854381, -0.3295747537
-3.63880915e-05, -8.90616443e-06, -2.11262880e-05, 0.5597738200, -0.7602853301, -0.3295747069
-3.63658647e-05, -8.97191236e-06, -2.11631504e-05, 0.5597739943, -0.7602852220, -0.3295746600
-3.63434753e-05, -9.03768049e-06, -2.11998841e-05, 0.5597741686, -0.7602851140, -0.3295746132
-3.63209225e-05, -9.10347096e-06, -2.12364902e-05, 0.5597743429, -0.7602850060, -0.3295745664
-3.62982064e-05, -9.16928330e-06, -2.12729683e-05, 0.5597745172, -0.7602848979, -0.3295745195
-3.62753271e-05, -9.23511701e-06, -2.13093180e-05, 0.5597746915, -0.7602847899, -0.3295744727
-3.62522849e-05, -9.30097160e-06, -2.13455390e-05, 0.5597748658, -0.7602846819, -0.3295744259
-3.62290798e-05, -9.36684658e-06, -2.13816310e-05, 0.5597750401, -0.7602845738, -0.3295743790
-3.62057121e-05, -9.43274145e-06, -2.14175934e-05, 0.5597752144, -0.7602844658, -0.3295743322
-3.61821808e-05, -9.49865839e-06, -2.14534275e-05, 0.5597753887, -0.7602843578, -0.3295742854
-3.61584882e-05, -9.56459158e-06, -2.14891299e-05, 0.5597755630, -0.7602842497, -0.3295742385
-3.61346333e-05, -9.63054320e-06, -2.15247018e-05, 0.5597757373, -0.7602841417, -0.3295741917
-3.61106164e-05, -9.69651274e-06, -2.15601427e-05, 0.5597759116, -0.7602840337, -0.3295741449
-3.60864375e-05, -9.76249972e-06, -2.15954524e-05, 0.5597760859, -0.7602839256, -0.3295740980
-3.60620970e-05, -9.82850364e-06, -2.16306303e-05, 0.5597762602, -0.7602838176, -0.3295740512
-3.60375949e-05, -9.89452401e-06, -2.16656763e-05, 0.5597764345, -0.7602837096, -0.3295740044
-3.60129304e-05, -9.96056299e-06, -2.17005913e-05, 0.5597766088, -0.7602836015, -0.3295739576
-3.59881057e-05, -1.00266148e-05, -2.17353721e-05, 0.5597767831, -0.7602834935, -0.3295739107
-3.59631199e-05, -1.00926815e-05, -2.17700199e-05, 0.5597769574, -0.7602833855, -0.3295738639
-3.59379732e-05, -1.01587627e-05, -2.18045342e-05, 0.5597771317, -0.7602832774, -0.3295738171
-3.59126659e-05, -1.02248579e-05, -2.18389147e-05, 0.5597773060, -0.7602831694, -0.3295737702
-3.58871980e-05, -1.02909666e-05, -2.18731611e-05, 0.5597774803, -0.7602830614, -0.3295737234
-3.58615698e-05, -1.03570883e-05, -2.19072729e-05, 0.5597776546, -0.7602829533, -0.3295736766
-3.58357814e-05, -1.04232224e-05, -2.19412499e-05, 0.5597778289, -0.7602828453, -0.3295736297
-3.58098320e-05, -1.04893712e-05, -2.19750930e-05, 0.5597780032, -0.7602827373, -0.3295735829
-3.57837239e-05, -1.05555288e-05, -2.20087992e-05, 0.5597781775, -0.7602826292, -0.3295735361
-3.57574561e-05, -1.06216974e-05, -2.20423695e-05, 0.5597783518, -0.7602825212, -0.3295734892
-3.57310289e-05, -1.06878766e-05, -2.20758036e-05, 0.5597785261, -0.7602824132, -0.3295734424
-3.57044425e-05, -1.07540657e-05, -2.21091010e-05, 0.5597787004, -0.7602823051, -0.3295733956
-3.56776971e-05, -1.08202643e-05, -2.21422616e-05, 0.5597788747, -0.7602821971, -0.3295733488
-3.56507928e-05, -1.08864720e-05, -2.21752848e-05, 0.5597790490, -0.7602820891, -0.3295733019
-3.56237289e-05, -1.09526908e-05, -2.22081718e-05, 0.5597792233, -0.7602819810, -0.3295732551
-3.55965075e-05, -1.10189150e-05, -2.22409194e-05, 0.5597793976, -0.7602818730, -0.3295732083
-3.55691279e-05, -1.10851467e-05, -2.22735288e-05, 0.5597795719, -0.7602817650, -0.3295731614
-3.55415903e-05, -1.11513854e-05, -2.23059996e-05, 0.5597797462, -0.7602816569, -0.3295731146
-3.55138949e-05, -1.12176306e-05, -2.23383314e-05, 0.5597799205, -0.7602815489, -0.3295730678
-3.54860418e-05, -1.12838819e-05, -2.23705238e-05, 0.5597800948, -0.7602814409, -0.3295730209
-3.54580314e-05, -1.13501386e-05, -2.24025767e-05, 0.5597802691, -0.7602813328, -0.3295729741
-3.54298625e-05, -1.14164031e-05, -2.24344909e-05, 0.5597804434, -0.7602812248, -0.3295729273
-3.54015379e-05, -1.14826694e-05, -2.24662635e-05, 0.5597806177, -0.7602811168, -0.3295728804
-3.53730564e-05, -1.15489397e-05, -2.24978955e-05, 0.5597807920, -0.7602810087, -0.3295728336
-3.53444184e-05, -1.16152136e-05, -2.25293865e-05, 0.5597809663, -0.7602809007, -0.3295727868
-3.53156240e-05, -1.16814905e-05, -2.25607363e-05, 0.5597811406, -0.7602807927, -0.3295727399
-3.52866735e-05, -1.17477699e-05, -2.25919445e-05, 0.5597813149, -0.7602806846, -0.3295726931
-3.52575671e-05, -1.18140513e-05, -2.26230108e-05, 0.5597814892, -0.7602805766, -0.3295726463
-3.52283051e-05, -1.18803343e-05, -2.26539348e-05, 0.5597816635, -0.7602804686, -0.3295725994
-3.51988864e-05, -1.19466209e-05, -2.26847176e-05, 0.5597818378, -0.7602803605, -0.3295725526
-3.51693136e-05, -1.20129054e-05, -2.27153562e-05, 0.5597820121, -0.7602802525, -0.3295725058
-3.51395858e-05, -1.20791900e-05, -2.27458516e-05, 0.5597821864, -0.7602801445, -0.3295724590
-3.51097033e-05, -1.21454740e-05, -2.27762036e-05, 0.5597823607, -0.7602800364, -0.3295724121
-3.50796662e-05, -1.22117571e-05, -2.28064117e-05, 0.5597825350, -0.7602799284, -0.3295723653
-3.50494749e-05, -1.22780387e-05, -2.28364757e-05, 0.5597827093, -0.7602798204, -0.3295723185
-3.50191294e-05, -1.23443184e-05, -2.28663952e-05, 0.5597828836, -0.7602797123, -0.3295722716
-3.49886290e-05, -1.24105982e-05, -2.28961712e-05, 0.5597830579, -0.7602796043, -0.3295722248
-3.49579761e-05, -1.24768723e-05, -2.29258010e-05, 0.5597832322, -0.7602794963, -0.3295721780
-3.49271699e-05, -1.25431430e-05, -2.29552854e-05, 0.5597834065, -0.7602793882, -0.3295721311
-3.48962106e-05, -1.26094098e-05, -2.29846242e-05, 0.5597835808, -0.7602792802, -0.3295720843
-3.48650984e-05, -1.26756720e-05, -2.30138169e-05, 0.5597837551, -0.7602791722, -0.3295720375
-3.48338337e-05, -1.27419292e-05, -2.30428635e-05, 0.5597839294, -0.7602790641, -0.3295719906
-3.48024165e-05, -1.28081810e-05, -2.30717634e-05, 0.5597841037, -0.7602789561, -0.3295719438
-3.47708473e-05, -1.28744268e-05, -2.31005165e-05, 0.5597842780, -0.7602788481, -0.3295718970
-3.47391249e-05, -1.29406688e-05, -2.31291236e-05, 0.5597844523, -0.7602787400, -0.3295718501
-3.47072521e-05, -1.30069011e-05, -2.31575820e-05, 0.5597846266, -0.7602786320, -0.3295718033
-3.46752280e-05, -1.30731259e-05, -2.31858928e-05, 0.5597848009, -0.7602785240, -0.3295717565
-3.46430529e-05, -1.31393427e-05, -2.32140555e-05, 0.5597849752, -0.7602784159, -0.3295717096
-3.46107269e-05, -1.32055511e-05, -2.32420698e-05, 0.5597851495, -0.7602783079, -0.3295716628
-3.45782503e-05, -1.32717505e-05, -2.32699355e-05, 0.5597853238, -0.7602781998, -0.3295716160
-3.45456234e-05, -1.33379403e-05, -2.32976524e-05, 0.5597854981, -0.7602780918, -0.3295715692
-3.45128451e-05, -1.34041229e-05, -2.33252211e-05, 0.5597856724, -0.7602779838, -0.3295715223
-3.44799183e-05, -1.34702923e-05, -2.33526392e-05, 0.5597858467, -0.7602778757, -0.3295714755
-3.44468421e-05, -1.35364507e-05, -2.33799076e-05, 0.5597860210, -0.7602777677, -0.3295714287
-3.44136166e-05, -1.36025976e-05, -2.34070260e-05, 0.5597861953, -0.7602776597, -0.3295713818
